1,300.196
1,10.7241
1,358.204
1,290.854
1,92.7934
1,417.294
1,608.908
0,138.213
1,13.6974
1,322.413
0,58.226
1,219.757
1,349.497
1,124.731
1,126.347
1,404.124
1,428.274
1,10.7241
1,338.15
1,370.672
1,209.751
1,51.8399
1,205.792
1,517.944
1,84.6966
1,669.873
1,631.377
1,447.15
1,348.123
1,760.898
1,872.948
1,145.401
1,442.844
1,169.605
1,306.2
1,1257.59
1,7.0607
1,131.775
1,552.836
1,7.98053
1,757.071
1,942.607
1,9.36086
1,97.4103
0,313.426
1,126.053
1,434.146
0,120.653
1,31.8791
1,465.722
1,427.131
1,414.821
1,865.493
1,312.363
1,231.581
0,164.165
0,443.737
1,31.7039
1,123.979
1,13.4574
1,357.044
0,473.284
1,167.6
1,154.007
1,154.695
1,682.121
1,154.402
1,991.709
1,631.921
1,1114.89
1,90.8146
1,66.2518
1,595.003
1,282.327
1,84.7484
1,578.915
1,174.402
1,381.976
0,456.932
1,209.778
1,79.9911
1,159.644
1,314.05
1,40.0378
1,67.1569
1,131.329
1,148.724
1,183.836
1,775.055
1,12.2467
1,253.563
1,30.172
1,651.555
0,355.4
1,642.769
1,716.89
1,290.455
1,582.417
1,1008.4
1,504.759
1,409.084
1,643.186
0,445.192
1,524.135
1,546.588
1,104.966
1,376.224
1,816.73
1,15.7519
1,638.172
1,772.807
1,471.657
1,1148.22
1,16.3699
1,691.719
1,751.381
1,234.218
1,510.893
1,189.965
1,863.587
0,122.937
1,307.98
1,604.604
1,41.629
1,542.313
1,1043.04
1,171.321
1,219.651
1,151.444
1,509.112
0,198.102
0,350.565
1,804.1
0,425.197
1,656.828
0,429.655
1,228.921
0,447.539
0,53.6924
1,496.96
1,41.9948
1,687.296
1,94.696
1,270.965
1,57.295
1,121.949
1,611.035
1,542.095
1,22.9458
1,128.765
1,726.335
1,3.76293
1,91.0597
1,97.6196
1,191.506
1,266.907
1,374.494
1,44.1541
1,615.306
1,30.172
1,221.856
1,377.682
1,286.576
0,179.129
0,389.433
1,385.22
1,92.1832
1,346.296
1,236.115
1,83.1417
1,297.722
1,65.6075
1,901.004
1,326.637
1,11.5039
1,203.851
1,481.224
1,269.274
1,194.788
1,0.720697
0,341.061
1,183.922
0,483.891
1,228.729
1,228.113
1,90.3544
1,481.583
0,198.818
1,34.4163
0,491.436
1,8
1,492.95
1,156.983
1,118.695
1,1137.56
1,371.078
1,699.113
1,8.37281
1,229.793
0,374.542
1,103.934
1,823.935
1,82.6573
1,10.6314
1,30.2841
1,235.058
1,620.488
1,94.6187
1,374.588
1,491.861
1,231.031
1,549.222
1,154.81
1,280.352
1,89.3352
1,290.859
1,439.13
1,43.9779
1,277.488
1,377.659
1,924.191
1,461.723
1,307.043
0,330.371
1,17.6626
1,856.434
1,25.9366
1,479.218
0,339.867
0,313.873
0,387.324
1,719.976
1,922.294
1,24.8773
1,326.893
1,861.797
0,436.862
0,15.7983
0,353.253
1,264.245
0,491.861
0,151.323
1,796.385
1,11.9726
1,26.5148
1,799.25
0,39.4144
1,422.382
1,252.618
0,350.565
1,484.414
1,356.417
0,96.8068
1,169.68
1,616.012
1,202.428
1,984.545
1,5.99666
1,580.971
1,353.194
1,311.459
1,238.365
0,201.252
1,690.004
1,124.989
1,68.3345
1,964.151
1,25.3682
1,569.41
1,366.648
1,760.006
0,431.705
1,452.766
1,150.417
1,495.038
1,548.634
1,2.67112
1,509.112
1,67.881
1,370.985
1,535.687
0,205.565
1,413.779
1,199.157
0,450.759
1,112.252
1,540.011
1,14.0656
1,513.849
1,539.849
1,700.375
1,406.738
0,450.452
1,310.589
1,183.901
0,309.171
1,386.671
1,61.3662
1,405.993
1,473.467
1,357.886
1,865.638
1,412.012
1,10.6145
0,131.753
1,68.3644
0,316.976
1,247.894
0,290.072
1,173.743
1,154.81
1,914.355
1,617.903
1,85.2974
1,102.459
1,201.649
1,371.409
1,259.692
1,343.023
1,10.533
1,34.4646
1,381.323
1,198.304
1,513.447
1,8.85395
1,156.865
1,99.1102
0,449.801
1,202.803
1,284.171
1,661.138
1,251.102
1,419.908
1,917.586
0,381.373
1,573.872
1,90.8146
1,195.355
1,1120.26
1,903.981
0,353.976
1,483.422
1,85.3175
1,290.859
1,127.157
1,65.3688
1,511.05
1,618.578
1,136.301
1,421.591
1,624.937
1,608.009
1,193.379
1,399.788
0,151.916
1,880.685
1,47.3822
0,123.145
1,465.685
0,403.82
1,973.133
1,173.147
0,435.945
0,248.567
1,386.021
1,356.236
1,290.851
1,45.9965
1,780.166
1,15.8096
1,313.76
1,605.42
1,14.7738
1,168.32
1,257.607
1,136.732
0,365.897
1,443.519
1,958.153
1,10.6441
1,599.958
0,251.185
1,585.597
1,109.977
0,241.902
0,418.929
1,437.92
1,186.584
1,100.631
1,1165.07
1,69.5194
1,95.3538
1,118.825
1,219.939
1,660.235
0,464.187
1,477.956
1,44.1052
1,1124.07
1,244.876
1,124.965
1,617.097
1,12.7952
0,188.799
1,387.217
0,403.339
1,361.211
1,348.702
1,502.571
0,388.27
1,123.197
1,23.6326
0,217.969
0,91.3807
0,430.44
0,254.411
1,902.227
1,510.782
1,610.161
1,236.853
1,25.6783
1,538.437
1,198.576
1,443.956
1,250.063
1,167.157
1,224.263
1,302.097
1,5.15955
1,645.394
0,386.671
1,873.73
1,362.153
1,121.499
0,473.907
0,273.445
1,243.244
1,4.50493
0,480.009
1,531.607
1,371.919
1,320.743
1,200.852
1,635.466
1,82.9798
0,169.68
1,58.3039
1,96.6716
1,114.257
1,295.602
1,598.766
1,126.972
1,504.545
1,21.1692
0,325.713
1,1040.99
1,506.528
1,478.943
0,471.06
1,501.875
1,938.949
0,190.983
0,444.818
0,115.613
1,795.901
1,690.511
1,153.497
1,313.249
1,355.442
1,413.434
0,114.407
1,34.6739
1,14.4002
1,218.695
1,690.896
0,223.645
0,400.703
1,19.9192
0,447.282
1,8.70561
1,784.301
1,482.344
1,34.4054
1,74.2538
1,100.89
0,206.711
0,382.825
1,548.712
1,37.7287
1,950.527
1,236.416
1,169.982
1,26.2303
1,1113.72
1,58.0438
1,504.109
1,283.049
1,376.339
0,96.8405
1,988.159
1,107.799
0,474.911
1,593.963
1,9.28758
1,265.604
1,316.293
1,367.909
1,620.632
1,343.529
1,49.3585
1,115.313
1,585.542
0,208.793
1,243.976
1,357.502
1,608.503
0,249.356
1,141.5
1,456.05
1,43.6072
1,540.534
1,633.857
1,1040.99
1,712.788
1,1078.49
1,183.845
1,512.619
