TTI[7509] - trigger[77 , 143]
TTI[7516] - trigger[7  , 98 ]
TTI[7531] - trigger[60 , 12 ]
TTI[7532] - trigger[194, 34 ]
TTI[7540] - trigger[45 , 147]
TTI[7542] - trigger[23 , 104]
TTI[7545] - trigger[26 , 163]
TTI[7557] - trigger[185, 211]
TTI[7567] - trigger[83 , 191]
TTI[7570] - trigger[42 , 33 ]
TTI[7572] - trigger[198, 100]
TTI[7576] - trigger[67 , 105]
TTI[7577] - trigger[13 , 120]
TTI[7577] - trigger[41 , 207]
TTI[7583] - trigger[217, 161]
TTI[7589] - trigger[79 , 4  ]
TTI[7590] - trigger[64 , 122]
TTI[7591] - trigger[175, 172]
TTI[7596] - trigger[30 , 16 ]
TTI[7596] - trigger[61 , 41 ]
TTI[7602] - trigger[181, 193]
TTI[7610] - trigger[49 , 156]
TTI[7616] - trigger[73 , 119]
TTI[7617] - trigger[16 , 46 ]
TTI[7617] - trigger[122, 213]
TTI[7618] - trigger[64 , 186]
TTI[7623] - trigger[162, 66 ]
TTI[7636] - trigger[12 , 131]
TTI[7637] - trigger[158, 9  ]
TTI[7640] - trigger[179, 108]
TTI[7640] - trigger[211, 162]
TTI[7647] - trigger[139, 71 ]
TTI[7651] - trigger[128, 141]
TTI[7653] - trigger[29 , 208]
TTI[7662] - trigger[187, 215]
TTI[7671] - trigger[192, 148]
TTI[7673] - trigger[159, 111]
TTI[7680] - trigger[92 , 125]
TTI[7680] - trigger[136, 58 ]
TTI[7681] - trigger[86 , 92 ]
TTI[7683] - trigger[19 , 115]
TTI[7685] - trigger[149, 177]
TTI[7688] - trigger[23 , 84 ]
TTI[7706] - trigger[15 , 49 ]
TTI[7711] - trigger[182, 78 ]
TTI[7714] - trigger[118, 150]
TTI[7721] - trigger[214, 4  ]
TTI[7726] - trigger[133, 64 ]
TTI[7727] - trigger[128, 18 ]
TTI[7729] - trigger[120, 148]
TTI[7736] - trigger[13 , 17 ]
TTI[7739] - trigger[95 , 116]
TTI[7741] - trigger[31 , 168]
TTI[7742] - trigger[71 , 140]
TTI[7746] - trigger[12 , 111]
TTI[7748] - trigger[59 , 82 ]
TTI[7750] - trigger[91 , 13 ]
TTI[7750] - trigger[151, 23 ]
TTI[7751] - trigger[43 , 11 ]
TTI[7751] - trigger[126, 203]
TTI[7751] - trigger[191, 209]
TTI[7752] - trigger[65 , 208]
TTI[7753] - trigger[121, 54 ]
TTI[7771] - trigger[72 , 20 ]
TTI[7773] - trigger[97 , 20 ]
TTI[7777] - trigger[197, 107]
TTI[7782] - trigger[84 , 179]
TTI[7783] - trigger[96 , 93 ]
TTI[7789] - trigger[186, 17 ]
TTI[7791] - trigger[114, 167]
TTI[7793] - trigger[29 , 212]
TTI[7793] - trigger[206, 172]
TTI[7794] - trigger[11 , 192]
TTI[7795] - trigger[55 , 223]
TTI[7796] - trigger[1  , 185]
TTI[7800] - trigger[131, 23 ]
TTI[7812] - trigger[107, 8  ]
TTI[7816] - trigger[153, 117]
TTI[7837] - trigger[144, 213]
TTI[7841] - trigger[66 , 28 ]
TTI[7844] - trigger[70 , 51 ]
TTI[7845] - trigger[122, 83 ]
TTI[7852] - trigger[202, 52 ]
TTI[7854] - trigger[74 , 46 ]
TTI[7858] - trigger[72 , 226]
TTI[7860] - trigger[173, 49 ]
TTI[7885] - trigger[92 , 140]
TTI[7891] - trigger[89 , 30 ]
TTI[7892] - trigger[189, 153]
TTI[7898] - trigger[60 , 184]
TTI[7901] - trigger[177, 21 ]
TTI[7905] - trigger[22 , 144]
TTI[7914] - trigger[16 , 131]
TTI[7917] - trigger[95 , 204]
TTI[7920] - trigger[83 , 90 ]
TTI[7920] - trigger[91 , 133]
TTI[7921] - trigger[151, 41 ]
TTI[7923] - trigger[181, 145]
TTI[7927] - trigger[226, 12 ]
TTI[7929] - trigger[189, 115]
TTI[7935] - trigger[156, 158]
TTI[7966] - trigger[191, 137]
TTI[7968] - trigger[36 , 157]
TTI[7968] - trigger[53 , 1  ]
TTI[7971] - trigger[98 , 131]
TTI[7973] - trigger[154, 189]
TTI[7977] - trigger[151, 201]
TTI[7981] - trigger[118, 209]
TTI[7982] - trigger[174, 155]
TTI[7983] - trigger[85 , 157]
TTI[7987] - trigger[91 , 225]
TTI[7993] - trigger[33 , 91 ]
TTI[7993] - trigger[36 , 194]
TTI[7996] - trigger[48 , 190]
TTI[8007] - trigger[77 , 26 ]
TTI[8009] - trigger[129, 141]
TTI[8015] - trigger[118, 52 ]
TTI[8019] - trigger[227, 213]
TTI[8022] - trigger[66 , 119]
TTI[8024] - trigger[159, 40 ]
TTI[8024] - trigger[213, 163]
TTI[8025] - trigger[143, 60 ]
TTI[8029] - trigger[76 , 176]
TTI[8042] - trigger[71 , 63 ]
TTI[8042] - trigger[169, 157]
TTI[8045] - trigger[25 , 220]
TTI[8045] - trigger[34 , 53 ]
TTI[8049] - trigger[125, 195]
TTI[8049] - trigger[134, 214]
TTI[8050] - trigger[117, 10 ]
TTI[8057] - trigger[76 , 198]
TTI[8062] - trigger[193, 191]
TTI[8063] - trigger[47 , 25 ]
TTI[8064] - trigger[179, 31 ]
TTI[8072] - trigger[182, 77 ]
TTI[8081] - trigger[192, 62 ]
TTI[8095] - trigger[19 , 40 ]
TTI[8095] - trigger[204, 156]
TTI[8096] - trigger[137, 67 ]
TTI[8096] - trigger[149, 227]
TTI[8122] - trigger[219, 61 ]
TTI[8124] - trigger[161, 98 ]
TTI[8124] - trigger[194, 9  ]
TTI[8125] - trigger[214, 72 ]
TTI[8126] - trigger[96 , 225]
TTI[8135] - trigger[14 , 210]
TTI[8136] - trigger[193, 67 ]
TTI[8154] - trigger[77 , 49 ]
TTI[8159] - trigger[129, 182]
TTI[8165] - trigger[178, 103]
TTI[8167] - trigger[64 , 123]
TTI[8167] - trigger[159, 222]
TTI[8167] - trigger[182, 124]
TTI[8173] - trigger[150, 100]
TTI[8173] - trigger[170, 225]
TTI[8177] - trigger[171, 175]
TTI[8184] - trigger[44 , 10 ]
TTI[8186] - trigger[178, 124]
TTI[8187] - trigger[74 , 93 ]
TTI[8187] - trigger[193, 117]
TTI[8189] - trigger[119, 11 ]
TTI[8193] - trigger[52 , 159]
TTI[8193] - trigger[222, 115]
TTI[8196] - trigger[179, 219]
TTI[8197] - trigger[222, 215]
TTI[8230] - trigger[52 , 29 ]
TTI[8230] - trigger[180, 27 ]
TTI[8231] - trigger[219, 148]
TTI[8239] - trigger[219, 4  ]
TTI[8240] - trigger[47 , 42 ]
TTI[8245] - trigger[168, 141]
TTI[8256] - trigger[205, 80 ]
TTI[8257] - trigger[125, 129]
TTI[8260] - trigger[111, 8  ]
TTI[8261] - trigger[182, 101]
TTI[8281] - trigger[165, 70 ]
TTI[8281] - trigger[175, 10 ]
TTI[8283] - trigger[104, 52 ]
TTI[8285] - trigger[40 , 191]
TTI[8291] - trigger[105, 130]
TTI[8295] - trigger[91 , 100]
TTI[8302] - trigger[82 , 42 ]
TTI[8310] - trigger[73 , 9  ]
TTI[8326] - trigger[87 , 151]
TTI[8333] - trigger[59 , 167]
TTI[8335] - trigger[170, 79 ]
TTI[8337] - trigger[76 , 146]
TTI[8347] - trigger[204, 31 ]
TTI[8349] - trigger[64 , 112]
TTI[8362] - trigger[219, 61 ]
TTI[8364] - trigger[95 , 141]
TTI[8371] - trigger[197, 225]
TTI[8376] - trigger[153, 120]
TTI[8390] - trigger[6  , 223]
TTI[8402] - trigger[139, 182]
TTI[8408] - trigger[223, 199]
TTI[8420] - trigger[193, 81 ]
TTI[8422] - trigger[202, 84 ]
TTI[8425] - trigger[67 , 178]
TTI[8426] - trigger[36 , 79 ]
TTI[8433] - trigger[125, 198]
TTI[8433] - trigger[145, 174]
TTI[8443] - trigger[171, 99 ]
TTI[8450] - trigger[94 , 156]
TTI[8455] - trigger[116, 32 ]
TTI[8455] - trigger[129, 224]
TTI[8475] - trigger[92 , 205]
TTI[8475] - trigger[150, 200]
TTI[8476] - trigger[106, 95 ]
TTI[8480] - trigger[194, 33 ]
TTI[8486] - trigger[114, 151]
TTI[8487] - trigger[16 , 30 ]
TTI[8488] - trigger[185, 50 ]
TTI[8489] - trigger[43 , 79 ]
TTI[8493] - trigger[82 , 65 ]
TTI[8497] - trigger[224, 49 ]
TTI[8501] - trigger[123, 124]
TTI[8508] - trigger[102, 4  ]
TTI[8510] - trigger[66 , 127]
TTI[8513] - trigger[109, 21 ]
TTI[8516] - trigger[201, 136]
TTI[8517] - trigger[78 , 8  ]
TTI[8518] - trigger[33 , 74 ]
TTI[8527] - trigger[187, 202]
TTI[8528] - trigger[191, 170]
TTI[8530] - trigger[60 , 42 ]
TTI[8543] - trigger[77 , 108]
TTI[8545] - trigger[127, 141]
TTI[8552] - trigger[121, 209]
TTI[8554] - trigger[144, 10 ]
TTI[8554] - trigger[222, 123]
TTI[8555] - trigger[16 , 162]
TTI[8561] - trigger[69 , 104]
TTI[8575] - trigger[178, 200]
TTI[8578] - trigger[75 , 104]
TTI[8579] - trigger[159, 153]
TTI[8584] - trigger[196, 207]
TTI[8588] - trigger[110, 201]
TTI[8591] - trigger[64 , 93 ]
TTI[8597] - trigger[227, 184]
TTI[8599] - trigger[53 , 196]
TTI[8599] - trigger[221, 77 ]
TTI[8601] - trigger[98 , 71 ]
TTI[8603] - trigger[34 , 101]
TTI[8607] - trigger[32 , 142]
TTI[8611] - trigger[11 , 117]
TTI[8612] - trigger[20 , 198]
TTI[8615] - trigger[185, 73 ]
TTI[8621] - trigger[175, 227]
TTI[8628] - trigger[112, 207]
TTI[8635] - trigger[158, 134]
TTI[8645] - trigger[42 , 207]
TTI[8652] - trigger[222, 216]
TTI[8655] - trigger[100, 225]
TTI[8660] - trigger[62 , 161]
TTI[8663] - trigger[11 , 15 ]
TTI[8673] - trigger[86 , 119]
TTI[8674] - trigger[56 , 14 ]
TTI[8675] - trigger[180, 64 ]
TTI[8678] - trigger[184, 135]
TTI[8682] - trigger[195, 72 ]
TTI[8683] - trigger[28 , 172]
TTI[8688] - trigger[51 , 162]
TTI[8699] - trigger[184, 69 ]
TTI[8700] - trigger[106, 40 ]
TTI[8714] - trigger[75 , 9  ]
TTI[8717] - trigger[147, 99 ]
TTI[8721] - trigger[11 , 211]
TTI[8726] - trigger[131, 118]
TTI[8728] - trigger[32 , 120]
TTI[8728] - trigger[45 , 2  ]
TTI[8734] - trigger[162, 8  ]
TTI[8739] - trigger[226, 103]
TTI[8747] - trigger[134, 210]
TTI[8753] - trigger[104, 48 ]
TTI[8755] - trigger[180, 151]
TTI[8757] - trigger[174, 76 ]
TTI[8761] - trigger[129, 154]
TTI[8769] - trigger[51 , 222]
TTI[8772] - trigger[204, 88 ]
TTI[8773] - trigger[17 , 8  ]
TTI[8777] - trigger[59 , 221]
TTI[8788] - trigger[135, 96 ]
TTI[8795] - trigger[69 , 193]
TTI[8813] - trigger[207, 53 ]
TTI[8820] - trigger[215, 66 ]
TTI[8821] - trigger[199, 185]
TTI[8827] - trigger[128, 33 ]
TTI[8829] - trigger[74 , 128]
TTI[8832] - trigger[225, 171]
TTI[8843] - trigger[30 , 5  ]
TTI[8850] - trigger[10 , 140]
TTI[8854] - trigger[21 , 8  ]
TTI[8861] - trigger[84 , 163]
TTI[8865] - trigger[111, 33 ]
TTI[8865] - trigger[188, 69 ]
TTI[8866] - trigger[207, 198]
TTI[8868] - trigger[124, 101]
TTI[8872] - trigger[110, 199]
TTI[8872] - trigger[122, 217]
TTI[8872] - trigger[158, 6  ]
TTI[8873] - trigger[58 , 39 ]
TTI[8881] - trigger[17 , 161]
TTI[8890] - trigger[196, 116]
TTI[8891] - trigger[6  , 178]
TTI[8919] - trigger[48 , 111]
TTI[8921] - trigger[160, 192]
TTI[8930] - trigger[83 , 206]
TTI[8931] - trigger[182, 4  ]
TTI[8940] - trigger[143, 191]
TTI[8943] - trigger[89 , 6  ]
TTI[8948] - trigger[69 , 159]
TTI[8950] - trigger[223, 30 ]
TTI[8960] - trigger[60 , 207]
TTI[8966] - trigger[65 , 162]
TTI[8967] - trigger[207, 170]
TTI[8968] - trigger[31 , 151]
TTI[8969] - trigger[101, 167]
TTI[8977] - trigger[109, 55 ]
TTI[8978] - trigger[178, 194]
TTI[8979] - trigger[12 , 95 ]
TTI[8981] - trigger[208, 80 ]
TTI[8983] - trigger[119, 210]
TTI[8998] - trigger[47 , 17 ]
TTI[9002] - trigger[14 , 9  ]
TTI[9014] - trigger[138, 137]
TTI[9016] - trigger[211, 122]
TTI[9019] - trigger[67 , 176]
TTI[9020] - trigger[12 , 80 ]
TTI[9024] - trigger[98 , 151]
TTI[9037] - trigger[35 , 137]
TTI[9038] - trigger[20 , 176]
TTI[9040] - trigger[212, 132]
TTI[9042] - trigger[18 , 86 ]
TTI[9042] - trigger[219, 26 ]
TTI[9046] - trigger[203, 76 ]
TTI[9064] - trigger[0  , 67 ]
TTI[9064] - trigger[29 , 211]
TTI[9065] - trigger[89 , 195]
TTI[9069] - trigger[16 , 103]
TTI[9071] - trigger[208, 48 ]
TTI[9073] - trigger[148, 150]
TTI[9077] - trigger[200, 47 ]
TTI[9080] - trigger[17 , 215]
TTI[9082] - trigger[177, 194]
TTI[9086] - trigger[200, 149]
TTI[9087] - trigger[212, 14 ]
TTI[9087] - trigger[216, 214]
TTI[9092] - trigger[113, 117]
TTI[9093] - trigger[129, 227]
TTI[9096] - trigger[105, 42 ]
TTI[9114] - trigger[17 , 151]
TTI[9118] - trigger[148, 20 ]
TTI[9118] - trigger[179, 127]
TTI[9125] - trigger[53 , 206]
TTI[9126] - trigger[200, 211]
TTI[9127] - trigger[10 , 182]
TTI[9132] - trigger[226, 200]
TTI[9136] - trigger[112, 155]
TTI[9143] - trigger[207, 215]
TTI[9175] - trigger[2  , 208]
TTI[9176] - trigger[155, 127]
TTI[9181] - trigger[51 , 170]
TTI[9189] - trigger[86 , 194]
TTI[9191] - trigger[98 , 226]
TTI[9195] - trigger[106, 124]
TTI[9196] - trigger[123, 122]
TTI[9198] - trigger[76 , 184]
TTI[9205] - trigger[15 , 216]
TTI[9205] - trigger[68 , 96 ]
TTI[9206] - trigger[139, 128]
TTI[9209] - trigger[31 , 29 ]
TTI[9214] - trigger[78 , 196]
TTI[9214] - trigger[196, 186]
TTI[9221] - trigger[208, 199]
TTI[9223] - trigger[83 , 73 ]
TTI[9236] - trigger[210, 212]
TTI[9237] - trigger[187, 222]
TTI[9249] - trigger[212, 69 ]
TTI[9250] - trigger[116, 223]
TTI[9254] - trigger[57 , 214]
TTI[9261] - trigger[146, 42 ]
TTI[9267] - trigger[170, 46 ]
TTI[9267] - trigger[199, 206]
TTI[9272] - trigger[44 , 187]
TTI[9272] - trigger[161, 202]
TTI[9279] - trigger[75 , 218]
TTI[9290] - trigger[174, 36 ]
TTI[9291] - trigger[15 , 203]
TTI[9294] - trigger[220, 97 ]
TTI[9311] - trigger[109, 32 ]
TTI[9324] - trigger[168, 84 ]
TTI[9327] - trigger[29 , 43 ]
TTI[9329] - trigger[171, 10 ]
TTI[9333] - trigger[74 , 189]
TTI[9350] - trigger[183, 69 ]
TTI[9354] - trigger[81 , 197]
TTI[9355] - trigger[192, 107]
TTI[9364] - trigger[141, 203]
TTI[9368] - trigger[42 , 181]
TTI[9374] - trigger[136, 222]
TTI[9376] - trigger[92 , 54 ]
TTI[9379] - trigger[51 , 86 ]
TTI[9382] - trigger[37 , 0  ]
TTI[9384] - trigger[11 , 130]
TTI[9386] - trigger[103, 220]
TTI[9392] - trigger[28 , 84 ]
TTI[9398] - trigger[78 , 133]
TTI[9409] - trigger[171, 180]
TTI[9411] - trigger[180, 73 ]
TTI[9416] - trigger[226, 188]
TTI[9427] - trigger[87 , 48 ]
TTI[9437] - trigger[31 , 39 ]
TTI[9438] - trigger[44 , 29 ]
TTI[9451] - trigger[84 , 202]
TTI[9451] - trigger[132, 198]
TTI[9452] - trigger[43 , 108]
TTI[9453] - trigger[165, 121]
TTI[9461] - trigger[45 , 121]
TTI[9465] - trigger[121, 194]
TTI[9467] - trigger[54 , 224]
TTI[9472] - trigger[20 , 107]
TTI[9472] - trigger[188, 225]
TTI[9474] - trigger[36 , 144]
TTI[9477] - trigger[80 , 168]
TTI[9478] - trigger[195, 50 ]
TTI[9482] - trigger[67 , 195]
TTI[9482] - trigger[132, 68 ]
TTI[9483] - trigger[8  , 195]
TTI[9489] - trigger[132, 113]
TTI[9494] - trigger[157, 54 ]
TTI[9496] - trigger[193, 40 ]
TTI[9498] - trigger[219, 4  ]
TTI[9500] - trigger[218, 133]
TTI[9504] - trigger[16 , 76 ]
TTI[9506] - trigger[120, 91 ]
TTI[9510] - trigger[136, 149]
TTI[9515] - trigger[36 , 157]
TTI[9518] - trigger[34 , 108]
TTI[9526] - trigger[224, 68 ]
TTI[9529] - trigger[178, 143]
TTI[9532] - trigger[147, 168]
TTI[9541] - trigger[36 , 95 ]
TTI[9542] - trigger[9  , 113]
TTI[9551] - trigger[8  , 147]
TTI[9551] - trigger[23 , 153]
TTI[9552] - trigger[196, 78 ]
TTI[9556] - trigger[185, 7  ]
TTI[9558] - trigger[167, 73 ]
TTI[9565] - trigger[59 , 188]
TTI[9568] - trigger[199, 27 ]
TTI[9575] - trigger[149, 102]
TTI[9578] - trigger[87 , 160]
TTI[9579] - trigger[122, 11 ]
TTI[9580] - trigger[198, 172]
TTI[9585] - trigger[67 , 143]
TTI[9588] - trigger[131, 186]
TTI[9590] - trigger[136, 45 ]
TTI[9591] - trigger[36 , 56 ]
TTI[9605] - trigger[52 , 205]
TTI[9614] - trigger[140, 217]
TTI[9616] - trigger[159, 224]
TTI[9622] - trigger[54 , 98 ]
TTI[9622] - trigger[141, 152]
TTI[9628] - trigger[111, 104]
TTI[9633] - trigger[75 , 4  ]
TTI[9636] - trigger[220, 184]
TTI[9638] - trigger[150, 120]
TTI[9639] - trigger[191, 195]
TTI[9644] - trigger[124, 6  ]
TTI[9652] - trigger[160, 203]
TTI[9656] - trigger[200, 145]
TTI[9657] - trigger[23 , 93 ]
TTI[9662] - trigger[214, 3  ]
TTI[9671] - trigger[20 , 6  ]
TTI[9671] - trigger[120, 227]
TTI[9674] - trigger[90 , 176]
TTI[9675] - trigger[8  , 45 ]
TTI[9678] - trigger[103, 82 ]
TTI[9684] - trigger[74 , 122]
TTI[9689] - trigger[151, 189]
TTI[9695] - trigger[140, 132]
TTI[9695] - trigger[148, 133]
TTI[9696] - trigger[195, 78 ]
TTI[9697] - trigger[110, 59 ]
TTI[9704] - trigger[3  , 53 ]
TTI[9705] - trigger[201, 69 ]
TTI[9706] - trigger[12 , 162]
TTI[9727] - trigger[128, 195]
TTI[9727] - trigger[165, 116]
TTI[9730] - trigger[130, 170]
TTI[9731] - trigger[81 , 198]
TTI[9733] - trigger[122, 178]
TTI[9737] - trigger[162, 132]
TTI[9742] - trigger[4  , 103]
TTI[9745] - trigger[28 , 30 ]
TTI[9751] - trigger[55 , 14 ]
TTI[9754] - trigger[93 , 36 ]
TTI[9759] - trigger[120, 39 ]
TTI[9765] - trigger[206, 34 ]
TTI[9770] - trigger[78 , 76 ]
TTI[9774] - trigger[81 , 179]
TTI[9775] - trigger[54 , 227]
TTI[9778] - trigger[61 , 120]
TTI[9781] - trigger[33 , 122]
TTI[9782] - trigger[104, 213]
TTI[9788] - trigger[95 , 134]
TTI[9789] - trigger[72 , 35 ]
TTI[9791] - trigger[139, 171]
TTI[9801] - trigger[193, 11 ]
TTI[9804] - trigger[222, 172]
TTI[9807] - trigger[67 , 164]
TTI[9807] - trigger[95 , 51 ]
TTI[9811] - trigger[97 , 80 ]
TTI[9817] - trigger[26 , 225]
TTI[9821] - trigger[101, 9  ]
TTI[9823] - trigger[226, 123]
TTI[9836] - trigger[187, 195]
TTI[9843] - trigger[143, 64 ]
TTI[9849] - trigger[82 , 137]
TTI[9851] - trigger[189, 100]
TTI[9855] - trigger[74 , 121]
TTI[9855] - trigger[126, 67 ]
TTI[9862] - trigger[209, 92 ]
TTI[9865] - trigger[95 , 147]
TTI[9880] - trigger[44 , 223]
TTI[9884] - trigger[68 , 67 ]
TTI[9888] - trigger[190, 74 ]
TTI[9888] - trigger[207, 174]
TTI[9892] - trigger[70 , 180]
TTI[9908] - trigger[160, 193]
TTI[9914] - trigger[115, 96 ]
TTI[9920] - trigger[42 , 162]
TTI[9938] - trigger[136, 29 ]
TTI[9942] - trigger[38 , 99 ]
TTI[9949] - trigger[31 , 76 ]
TTI[9956] - trigger[57 , 75 ]
TTI[9977] - trigger[7  , 146]
TTI[9989] - trigger[150, 176]
TTI[9992] - trigger[166, 98 ]
TTI[9999] - trigger[16 , 83 ]
TTI[10000] - trigger[64 , 111]
TTI[10006] - trigger[167, 169]
TTI[10010] - trigger[49 , 135]
TTI[10015] - trigger[75 , 132]
TTI[10019] - trigger[227, 190]
TTI[10021] - trigger[134, 2  ]
TTI[10023] - trigger[123, 74 ]
TTI[10024] - trigger[165, 202]
TTI[10026] - trigger[135, 158]
TTI[10033] - trigger[94 , 76 ]
TTI[10038] - trigger[42 , 156]
TTI[10039] - trigger[31 , 18 ]
TTI[10056] - trigger[140, 45 ]
TTI[10063] - trigger[223, 130]
TTI[10068] - trigger[205, 38 ]
TTI[10075] - trigger[93 , 95 ]
TTI[10077] - trigger[89 , 139]
TTI[10085] - trigger[147, 168]
TTI[10093] - trigger[69 , 112]
TTI[10094] - trigger[131, 108]
TTI[10095] - trigger[98 , 5  ]
TTI[10098] - trigger[171, 192]
TTI[10103] - trigger[209, 106]
TTI[10110] - trigger[25 , 82 ]
TTI[10111] - trigger[208, 226]
TTI[10112] - trigger[133, 145]
TTI[10115] - trigger[153, 101]
TTI[10116] - trigger[115, 131]
TTI[10121] - trigger[43 , 52 ]
TTI[10131] - trigger[157, 95 ]
TTI[10136] - trigger[127, 13 ]
TTI[10143] - trigger[108, 32 ]
TTI[10144] - trigger[105, 51 ]
TTI[10147] - trigger[162, 123]
TTI[10148] - trigger[178, 226]
TTI[10152] - trigger[71 , 113]
TTI[10154] - trigger[142, 124]
TTI[10160] - trigger[75 , 76 ]
TTI[10161] - trigger[175, 70 ]
TTI[10169] - trigger[81 , 98 ]
TTI[10176] - trigger[140, 224]
TTI[10177] - trigger[140, 180]
TTI[10187] - trigger[146, 203]
TTI[10187] - trigger[153, 115]
TTI[10194] - trigger[99 , 130]
TTI[10194] - trigger[149, 88 ]
TTI[10194] - trigger[191, 202]
TTI[10195] - trigger[121, 178]
TTI[10196] - trigger[81 , 6  ]
TTI[10198] - trigger[116, 91 ]
TTI[10205] - trigger[63 , 44 ]
TTI[10211] - trigger[99 , 152]
TTI[10211] - trigger[157, 149]
TTI[10216] - trigger[24 , 122]
TTI[10222] - trigger[201, 124]
TTI[10228] - trigger[49 , 55 ]
TTI[10231] - trigger[122, 132]
TTI[10234] - trigger[223, 188]
TTI[10250] - trigger[67 , 22 ]
TTI[10252] - trigger[105, 41 ]
TTI[10258] - trigger[198, 133]
TTI[10262] - trigger[50 , 133]
TTI[10263] - trigger[132, 187]
TTI[10266] - trigger[140, 20 ]
TTI[10269] - trigger[225, 72 ]
TTI[10277] - trigger[110, 196]
TTI[10278] - trigger[187, 43 ]
TTI[10279] - trigger[63 , 178]
TTI[10281] - trigger[136, 34 ]
TTI[10282] - trigger[155, 181]
TTI[10284] - trigger[169, 99 ]
TTI[10288] - trigger[117, 166]
TTI[10289] - trigger[135, 75 ]
TTI[10290] - trigger[186, 154]
TTI[10303] - trigger[207, 130]
TTI[10304] - trigger[224, 164]
TTI[10308] - trigger[114, 40 ]
TTI[10308] - trigger[201, 183]
TTI[10310] - trigger[136, 120]
TTI[10311] - trigger[165, 225]
TTI[10318] - trigger[94 , 158]
TTI[10318] - trigger[189, 185]
TTI[10323] - trigger[175, 66 ]
TTI[10327] - trigger[159, 225]
TTI[10333] - trigger[127, 158]
TTI[10340] - trigger[62 , 71 ]
TTI[10354] - trigger[202, 90 ]
TTI[10359] - trigger[165, 19 ]
TTI[10363] - trigger[112, 15 ]
TTI[10374] - trigger[190, 187]
TTI[10375] - trigger[82 , 64 ]
TTI[10380] - trigger[66 , 159]
TTI[10384] - trigger[11 , 196]
TTI[10384] - trigger[150, 21 ]
TTI[10386] - trigger[110, 60 ]
TTI[10389] - trigger[189, 182]
TTI[10392] - trigger[75 , 109]
TTI[10396] - trigger[185, 114]
TTI[10400] - trigger[185, 41 ]
TTI[10409] - trigger[212, 56 ]
TTI[10410] - trigger[151, 144]
TTI[10411] - trigger[224, 135]
TTI[10430] - trigger[97 , 92 ]
TTI[10430] - trigger[140, 77 ]
TTI[10432] - trigger[86 , 188]
TTI[10432] - trigger[89 , 126]
TTI[10436] - trigger[52 , 131]
TTI[10440] - trigger[81 , 172]
TTI[10445] - trigger[218, 94 ]
TTI[10450] - trigger[115, 21 ]
TTI[10450] - trigger[225, 213]
TTI[10484] - trigger[17 , 72 ]
TTI[10492] - trigger[75 , 104]
TTI[10498] - trigger[4  , 73 ]
TTI[10501] - trigger[135, 90 ]
TTI[10504] - trigger[155, 187]
TTI[10506] - trigger[172, 199]
TTI[10512] - trigger[185, 70 ]
TTI[10517] - trigger[14 , 153]
TTI[10517] - trigger[74 , 115]
TTI[10518] - trigger[2  , 184]
TTI[10519] - trigger[180, 85 ]
TTI[10521] - trigger[123, 35 ]
TTI[10525] - trigger[106, 39 ]
TTI[10530] - trigger[148, 109]
TTI[10538] - trigger[67 , 98 ]
TTI[10541] - trigger[206, 27 ]
TTI[10549] - trigger[124, 191]
TTI[10551] - trigger[28 , 53 ]
TTI[10561] - trigger[59 , 49 ]
TTI[10562] - trigger[70 , 121]
TTI[10568] - trigger[26 , 15 ]
TTI[10571] - trigger[161, 163]
TTI[10581] - trigger[42 , 88 ]
TTI[10581] - trigger[107, 185]
TTI[10582] - trigger[99 , 42 ]
TTI[10585] - trigger[184, 162]
TTI[10604] - trigger[86 , 190]
TTI[10605] - trigger[154, 94 ]
TTI[10610] - trigger[171, 227]
TTI[10624] - trigger[34 , 217]
TTI[10626] - trigger[69 , 145]
TTI[10634] - trigger[160, 1  ]
TTI[10655] - trigger[116, 210]
TTI[10656] - trigger[151, 59 ]
TTI[10667] - trigger[183, 115]
TTI[10668] - trigger[198, 70 ]
TTI[10672] - trigger[108, 114]
TTI[10675] - trigger[65 , 194]
TTI[10679] - trigger[74 , 101]
TTI[10681] - trigger[53 , 4  ]
TTI[10685] - trigger[51 , 91 ]
TTI[10687] - trigger[225, 149]
TTI[10689] - trigger[76 , 42 ]
TTI[10690] - trigger[162, 31 ]
TTI[10700] - trigger[17 , 59 ]
TTI[10707] - trigger[219, 213]
TTI[10711] - trigger[169, 51 ]
TTI[10716] - trigger[92 , 147]
TTI[10719] - trigger[159, 53 ]
TTI[10720] - trigger[98 , 6  ]
TTI[10726] - trigger[111, 165]
TTI[10727] - trigger[169, 80 ]
TTI[10739] - trigger[80 , 36 ]
TTI[10739] - trigger[154, 177]
TTI[10744] - trigger[13 , 42 ]
TTI[10746] - trigger[226, 28 ]
TTI[10752] - trigger[144, 50 ]
TTI[10754] - trigger[118, 103]
TTI[10757] - trigger[198, 226]
TTI[10761] - trigger[145, 40 ]
TTI[10781] - trigger[179, 215]
TTI[10781] - trigger[189, 25 ]
TTI[10786] - trigger[163, 185]
TTI[10793] - trigger[44 , 125]
TTI[10797] - trigger[174, 165]
TTI[10798] - trigger[202, 156]
TTI[10799] - trigger[25 , 106]
TTI[10804] - trigger[198, 155]
TTI[10806] - trigger[29 , 145]
TTI[10809] - trigger[210, 5  ]
TTI[10812] - trigger[71 , 177]
TTI[10817] - trigger[99 , 116]
TTI[10818] - trigger[150, 66 ]
TTI[10823] - trigger[223, 103]
TTI[10826] - trigger[149, 203]
